depth,d18O,dD,dxs,CH4,CO,CO2,concentration,XL,large,medium,small,total_counts,small_percentage,large_percentage,XL_percentage,flow_rate
5.34,-38.02598382,-302.0396804,2.168190185,482.0503729,0.07815,36.114725,4095.378354,,,,,,,,,0.069792462
5.36,-37.74323298,-301.773159,0.172704857,479.2644147,0.0765,34.7602,4066.562991,,,,,,,,,0.071539103
5.38,-37.94449071,-301.7629577,1.792968019,479.329541,0.078545455,34.57809091,4612.275976,,,,,,,,,0.072178016
5.44,-37.89154899,-301.696202,1.436189912,477.5928398,0.063111111,35.191,4441.833697,,,,,,,,,0.068895481
5.46,-37.93761451,-301.7344945,1.766421562,480.4129118,0.085057143,34.13534286,4545.627834,,,,,,,,,0.070580032
5.48,-38.05434083,-302.3244859,2.110240777,484.5975347,0.080314286,37.37388571,6042.897067,,,,,,,,,0.07078198
5.5,-37.99098787,-302.8554676,1.072435317,494.4223017,0.087771429,32.8186,15844.77827,,,,,,,,,0.070448857
5.52,-38.34370124,-304.5599719,2.189638041,507.521991,0.083857143,40.53194286,17348.64448,,,,,,,,,0.071346646
5.54,-38.2260786,-305.2641698,0.544459012,522.6230218,0.081914286,35.28071429,15177.9652,,,,,,,,,0.070733242
5.56,-38.35159975,-305.1125211,1.700276939,536.2150197,0.086735294,34.19926471,13154.13643,,,,,,,,,0.071181947
5.58,-38.18184005,-304.7218328,0.732887543,546.0326518,0.0912,35.86808571,11249.83154,,,,,,,,,0.071270106
5.6,-37.97521831,-304.2467852,-0.445038666,551.3392389,0.099685714,35.44294286,11435.03142,,,,,,,,,0.07181301
5.62,-38.0079113,-303.5206912,0.542599193,555.7967721,0.094657143,36.2726,12629.40263,,,,,,,,,0.071105746
5.64,-38.01206317,-302.7341382,1.362367192,558.5561974,0.109485714,33.5458,6680.024953,,,,,,,,,0.071259
5.66,-37.99417475,-302.2969882,1.656409806,562.6498503,0.090085714,34.3694,4524.39121,,,,,,,,,0.071174286
5.68,-37.74767581,-301.8461722,0.135234324,566.7435032,0.088942857,36.68851429,4690.563985,,,,,,,,,0.069722889
5.7,-37.7710932,-301.5166718,0.652073717,570.145962,0.093676471,32.66044118,4182.205478,,,,,,,,,0.071060535
5.72,-37.78395404,-301.0405088,1.231123505,571.8984735,0.092028571,36.01597143,5812.100365,,,,,,,,,0.07072927
5.74,-37.70268518,-300.6425983,0.978883182,572.2623538,0.095314286,34.33768571,4203.109445,,,,,,,,,0.069942328
5.76,-37.66043843,-300.5012667,0.782240701,571.7771801,0.095571429,37.31797143,4219.668595,,,,,,,,,0.069938162
5.78,-37.71078975,-300.4620963,1.224221684,571.3526531,0.103828571,38.77142857,4060.699664,,,,,,,,,0.07265745
5.8,-37.70467698,-300.3992602,1.238155687,572.0197669,0.099,37.1846,4007.956315,,,,,,,,,0.070956586
5.82,-37.68164422,-300.374272,1.078881743,575.2340426,0.096828571,38.76748571,4115.647565,,,,,,,,,0.070597587
5.84,-37.70426488,-300.3990945,1.235024564,579.3856666,0.109088235,32.81961765,3943.764777,,,,,,,,,0.069840392
5.86,-37.64021136,-300.0587,1.062990851,582.3903543,0.107628571,32.53471429,3939.241381,,,,,,,,,0.070754758
5.88,-37.66580255,-299.9633277,1.363092681,584.1491089,0.093514286,35.85602857,3956.53273,,,,,,,,,0.070346254
5.9,-37.60262816,-299.9781284,0.842896852,582.1174441,0.089971429,34.41765714,3456.913398,,,,,,,,,0.071601704
5.92,-37.6870942,-299.9459898,1.550763797,576.5379468,0.097457143,35.50737143,3421.148202,,,,,,,,,0.070306717
5.94,-37.70545996,-299.9078381,1.735841607,571.0797429,0.107,38.0632,3420.125345,,,,,,,,,0.070054624
5.96,-37.65082971,-299.9719967,1.23464102,562.6195269,0.097171429,35.69442857,3719.330977,,,,,,,,,0.070430242
5.98,-37.64321279,-300.0969925,1.048709855,554.3715744,0.101285714,33.7854,3383.716669,,,,,,,,,0.070697968
6,-37.61277947,-299.9693463,0.932889477,547.2339917,0.106823529,34.71858824,3192.262105,,,,,,,,,0.071357079
6.02,-37.59808136,-300.0059547,0.77869623,539.1795736,0.098114286,34.34277143,3094.746422,,,,,,,,,0.069823889
6.04,-37.66141715,-299.6011835,1.690153733,532.6903756,0.1068,33.98777143,2808.446679,,,,,,,,,0.070191397
6.06,-37.64842581,-299.6685832,1.518823262,528.3238125,0.097371429,34.73811429,2626.505627,,,,,,,,,0.071054116
6.08,-37.75296095,-299.4692056,2.554482034,526.4134412,0.104485714,34.2678,2754.467299,,,,,,,,,0.069416667
6.1,-37.75199939,-299.7358367,2.280158475,529.1728664,0.101942857,32.04668571,2589.202142,,,,,,,,,0.070499037
6.12,-37.61143672,-299.6780832,1.213410566,534.7220404,0.101914286,32.01571429,2579.359953,,,,,,,,,0.070676455
6.14,-37.7416283,-299.7699051,2.16312128,540.7412263,0.092911765,36.13067647,2924.644287,,,,,,,,,0.071014942
6.16,-37.63146804,-300.0718663,0.979878024,545.7900649,0.092171429,32.43757143,3708.756085,,,,,,,,,0.070806656
6.18,-37.83723468,-299.9047432,2.793134189,550.065658,0.093771429,32.02285714,5241.080877,,,,,,,,,0.069277889
6.2,-37.72741097,-300.0321272,1.787160582,554.341251,0.093142857,32.38351429,8531.639117,,,,,,,,,0.071076794
6.22,-37.84861541,-300.2858321,2.503091135,556.4032392,0.096314286,31.5828,11412.91842,,,,,,,,,0.069994042
6.24,-37.86285334,-301.0129338,1.889892934,558.4349039,0.095771429,33.88391429,10257.54347,,,,,,,,,0.071049424
6.26,-38.00938798,-301.0355255,3.039578282,560.6181855,0.091657143,35.17271429,6122.897905,,,,,,,,,0.070377778
6.28,-38.40105133,-301.2921073,5.91630336,563.5595509,0.104558824,36.55705882,4926.859915,,,,,,,,,0.070400688
6.3,-38.18542872,-301.4955599,3.987869859,571.0797429,0.093314286,36.75768571,3984.069721,,,,,,,,,0.072001889
6.32,-38.17948079,-301.6934743,3.742372011,584.331049,0.099742857,32.95137143,3677.674813,,,,,,,,,0.070322434
6.34,-38.2987003,-302.035379,4.354223402,602.1915051,0.086514286,33.96008571,3628.843262,,,,,,,,,0.071042545
6.36,-38.3223409,-302.1395666,4.439160625,617.8383562,0.081,33.69102857,3425.064118,,,,,,,,,0.071161735
6.38,-38.37634615,-302.0758222,4.934946986,626.9960094,0.082257143,37.65308571,3571.296609,,,,,,,,,0.069869407
6.4,-38.14616966,-302.0685033,3.100854047,632.2116264,0.068685714,34.6218,3843.363699,,,,,,,,,0.070253293
6.42,-38.05138748,-302.1305111,2.280588674,635.8227812,0.078205882,36.79729412,3902.374438,,,,,,,,,0.070621418
6.44,-38.20820981,-302.1447412,3.520937289,638.0390617,0.066058824,35.48639216,7158.953159,,,,,,,,,0.07180457
6.46,-38.16495329,-302.2718381,3.047788221,638.0713533,0.062068966,33.69644828,5942.345421,,,,,,,,,0.071436835
6.48,-38.2802567,-302.1421434,4.09991021,637.0557824,0.06190625,35.70165625,5729.218427,,,,,,,,,0.070100732
6.5,-38.27315547,-302.505157,3.680086798,635.3867751,0.054096774,34.93522581,5878.046258,,,,,,,,,0.069969948
6.52,-38.32758369,-302.9772342,3.643435242,631.1757415,0.039774194,36.11429032,3797.167072,,,,,,,,,0.072456639
6.54,-38.18988194,-303.4317826,2.087272856,627.3070683,0.050483871,34.31493548,3872.019243,,,,,,,,,0.071705242
6.56,-38.29269743,-303.6390822,2.702497203,622.1973385,0.04078125,40.285625,3635.125683,,,,,,,,,0.069872183
6.58,-38.48464252,-303.562659,4.314481159,613.5441779,0.049806452,36.50580645,3600.380402,,,,,,,,,0.071343042
6.6,-38.19543351,-303.4926266,2.070841448,600.2948281,0.040870968,35.26396774,4120.376535,,,,,,,,,0.068987359
6.62,-38.2635313,-303.5508565,2.557393891,582.6290285,0.044741935,37.02029032,4208.345697,,,,,,,,,0.070945634
6.64,-38.38889019,-303.6581935,3.452928006,565.4831887,0.04659375,32.28778125,3767.112129,,,,,,,,,0.070762722
6.66,-38.41719177,-303.7602194,3.577314809,547.8794419,0.044290323,35.38341935,3588.508092,,,,,,,,,0.070893778
6.68,-38.36385104,-303.7766117,3.134196586,533.739955,0.040677419,35.10232258,3603.672443,,,,,,,,,0.070173843
6.7,-38.20422032,-303.541655,2.09210758,523.0925447,0.036451613,33.26732258,3387.078343,,,,,,,,,0.071146361
6.72,-38.38587244,-303.7197631,3.367216428,515.8002669,0.04503125,34.39434375,3449.358989,,,,,,,,,0.070060327
6.74,-38.35159517,-303.5748768,3.237884626,511.1441647,0.032741935,34.70916129,3237.023782,,,,,,,,,0.072034444
6.76,-38.28180091,-303.6513743,2.603033001,509.3981264,0.036290323,38.03293548,3240.760584,,,,,,,,,0.071960181
6.78,-38.30418119,-303.6340465,2.799402966,509.9459031,0.043967742,37.352,3632.342717,,,,,,,,,0.070818235
6.8,-38.25056314,-303.5854116,2.419093573,511.4886649,0.035375,38.07846875,3793.066261,,,,,,,,,0.069867072
6.82,-38.38378449,-303.6364245,3.433851393,512.2739542,0.029870968,38.08312903,3348.53827,,,,,,,,,0.070575444
6.84,-38.35447155,-303.6190486,3.216723769,512.6163147,0.029451613,36.10745161,3091.319903,,,,,,,,,0.072632693
6.86,-38.46373578,-303.6238352,4.086051051,513.3695077,0.034548387,35.94729032,3373.494767,,,,,,,,,0.071543294
6.88,-38.36597162,-303.4644362,3.463336767,513.080641,0.04025,37.6355625,3790.877615,,,,,,,,,0.071329181
6.9,-38.46138683,-303.7169961,3.97409856,514.7731856,0.031935484,35.65748387,3416.257304,,,,,,,,,0.07021983
6.92,-38.39174482,-303.729074,3.404884582,519.2238715,0.041193548,40.22358065,3942.296774,,,,,,,,,0.06986532
6.94,-38.4275228,-303.4580759,3.962106481,526.1382848,0.04337037,35.93218519,3440.37532,,,,,,,,,0.070588492
6.96,-38.37254308,-303.4315485,3.5487962,533.8426631,0.03221875,38.29525,3492.120904,,,,,,,,,0.072289
6.98,-38.42660622,-303.3153971,4.097452626,538.8839209,0.030875,35.455375,3454.782298,,,,,,,,,0.071246292
7,-38.38512674,-303.2147576,3.866256394,543.7925139,0.0375625,36.78325,4987.92342,,,,,,,,,0.071644014
7.02,-38.32621657,-303.0155767,3.59415589,547.5111451,0.039515152,34.78127273,4729.655183,,,,,,,,,0.06830825
7.04,-38.43891024,-303.4029977,4.108284196,553.2780384,0.03328125,35.596875,4269.10079,,,,,,,,,0.071809124
7.06,-38.45292793,-303.2858606,4.337562831,559.082118,0.0498125,36.90175,4467.12825,,,,,,,,,0.070133139
7.08,-38.29815967,-303.1617775,3.223499827,564.3635793,0.030151515,35.048,3780.719432,,,,,,,,,0.070513222
7.1,-38.47740692,-303.3593847,4.459870589,564.7866992,0.03559375,34.7314375,3890.201085,,,,,,,,,0.069668597
7.12,-38.52186918,-303.1485887,5.026364715,563.0952245,0.04115625,36.7739375,3351.518564,,,,,,,,,0.070822694
7.14,-38.44804504,-303.2854975,4.298862862,560.5082633,0.04365625,37.0606875,3504.761755,,,,,,,,,0.071117647
7.16,-38.37161096,-303.1461908,3.826696907,557.095163,0.032636364,34.35078788,3728.92983,,,,,,,,,0.069912708
7.18,-38.23931403,-303.0627232,2.85178906,552.0508901,0.04875,35.7596875,4409.39376,,,,,,,,,0.069163347
7.2,-38.43872381,-303.412065,4.097725499,546.744303,0.04125,35.7701875,4517.488552,,,,,,,,,0.069723917
7.22,-38.54088449,-303.262492,5.064583903,538.8276389,0.037939394,35.19193939,3163.295772,,,,,,,,,0.071120194
7.24,-38.41094655,-303.1712195,4.116352872,532.05169,0.03140625,36.57190625,3120.014029,,,,,,,,,0.069264196
7.26,-38.57472055,-303.3546638,5.243100679,528.1712481,0.01828125,34.463,2809.18928,,,,,,,,,0.070292306
7.28,-38.41700535,-303.045851,4.29019181,526.7451028,0.03275,35.14859375,2985.573597,,,,,,,,,0.070624806
7.3,-38.53240217,-303.1278314,5.131386005,525.0948347,0.023757576,35.80478788,3329.39468,,,,,,,,,0.070949389
7.32,-38.47370711,-303.2606013,4.529055526,526.380275,0.0280625,37.84403125,3523.507229,,,,,,,,,0.070602745
7.34,-38.42371663,-303.117715,4.272018115,530.6587108,0.03846875,37.43103125,3864.100773,,,,,,,,,0.069705833
7.36,-38.32901294,-302.8579855,3.774118024,538.2205975,0.0350625,36.41278125,8238.612438,,,,,,,,,0.070640806
7.38,-38.57961061,-302.6358165,6.001068449,546.0478135,0.026533333,36.4156,7039.323819,,,,,,,,,0.070922919
7.48,-38.29793182,-302.7320341,3.651420428,547.3104152,0.021655172,37.14803448,5664.750893,,,,,,,,,0.069713216
7.5,-38.23960209,-302.5825715,3.334245139,547.3132304,0.029871795,37.14192308,5453.529489,,,,,,,,,0.069673849
7.52,-38.34116296,-302.457317,4.271986656,544.3720491,0.029394737,38.34642105,4302.89006,,,,,,,,,0.071886756
7.54,-38.35489354,-302.1449106,4.694237729,540.4898617,0.035578947,38.52355263,7732.197428,,,,,,,,,0.071252083
7.56,-38.24265175,-302.0970754,3.844138611,534.7679142,0.034717949,37.54046154,3884.471232,,,,,,,,,0.071630356
7.58,-38.28397114,-301.9677024,4.304066754,529.7928993,0.024052632,37.32205263,3993.860167,,,,,,,,,0.071154649
7.6,-38.36215599,-302.0573784,4.839869552,524.7656062,0.028631579,38.09873684,3605.996345,,,,,,,,,0.070920489
7.62,-38.26241073,-302.0705151,4.028770782,520.1293248,0.026157895,36.99118421,3483.80332,,,,,,,,,0.0703928
7.64,-38.35041124,-301.9483623,4.854927683,513.868125,0.025666667,38.91346154,3194.669349,,,,,,,,,0.070709426
7.66,-38.30529041,-301.9799686,4.462354725,508.9296331,0.023315789,38.79378947,3235.174804,,,,,,,,,0.071945644
7.68,-38.42973085,-302.0465224,5.391324448,507.0862923,0.020578947,36.37539474,3284.731263,,,,,,,,,0.070182133
7.7,-38.38235469,-302.0475259,5.01131165,506.9559551,0.030333333,39.87566667,3594.513115,,,,,,,,,0.069625404
7.72,-38.20067987,-302.1255705,3.479868507,507.1980099,0.020868421,36.98221053,3488.080516,,,,,,,,,0.0711436
7.74,-38.4459579,-302.0719291,5.495734121,507.5331628,0.013526316,36.08755263,3480.799452,,,,,,,,,0.070521806
7.76,-38.34340647,-302.1177079,4.629543928,508.7248175,0.02225641,38.26830769,2986.840712,,,,,,,,,0.070463662
7.78,-38.24493545,-302.1507035,3.808780118,508.7620567,0.022684211,41.11242105,3249.396696,,,,,,,,,0.070563316
7.8,-38.18235352,-301.9168434,3.541984832,508.9575625,0.033710526,39.6825,3355.437118,,,,,,,,,0.071078978
7.82,-38.42814219,-302.1811733,5.243964275,509.5684287,0.01874359,38.834,3986.754794,,,,,,,,,0.070413333
7.84,-38.42462444,-302.0522241,5.344771466,512.1415148,0.026131579,37.20160526,4878.495493,,,,,,,,,0.071156269
7.86,-38.43062211,-302.2672059,5.177770981,514.6551613,0.038473684,36.51242105,4904.907226,,,,,,,,,0.07020616
7.88,-38.23245311,-302.1119321,3.747692805,515.9363333,0.025,38.51297436,5650.610175,,,,,,,,,0.070756089
7.9,-38.15086398,-301.9361835,3.27072837,515.325467,0.037631579,35.67557895,6302.298664,,,,,,,,,0.070995467
7.92,-38.3308934,-301.9206293,4.726517901,513.5379851,0.030157895,37.06884211,4987.510535,,,,,,,,,0.069773804
7.94,-38.35245381,-301.9510534,4.868577011,512.2625422,0.040538462,37.01902564,4396.077312,,,,,,,,,0.070311231
7.96,-38.32443,-301.8578785,4.737561535,513.1469734,0.020552632,33.67515789,4102.513005,,,,,,,,,0.071137271
7.98,-38.20199565,-302.0042105,3.611754733,514.1628058,0.034371429,34.34628571,7076.388717,,,,,,,,,0.071086741
8,-38.21462451,-301.8836492,3.833346826,518.4127406,0.040974359,37.14417949,11088.04988,,,,,,,,,0.069829547
8.02,-38.26592848,-301.8224235,4.305004298,517.9787606,0.036421053,37.92336842,20546.52978,,,,,,,,,0.069012142
8.04,-38.36273884,-301.9293808,4.972529915,,,,8369.51122,,,,,,,,,0.068034778
8.06,-38.38303555,-301.962548,5.101736332,,,,3262.759396,,,,,,,,,0.068335671
8.08,-38.12381031,-301.9463573,3.044125126,,,,3159.700727,,,,,,,,,0.068591205
8.1,-38.22346273,-301.8054906,3.982211222,,,,3695.493472,,,,,,,,,0.0686164
8.12,-38.02870724,-301.7498526,2.479805354,,,,4738.845224,,,,,,,,,0.068468957
8.14,-38.11734476,-301.9134535,3.025304654,,,,5341.834492,,,,,,,,,0.068438951
8.16,-38.23262332,-301.5621076,4.298878939,,,,4742.208793,,,,,,,,,0.068927316
8.18,-38.16675576,-301.6484103,3.685635703,,,,6519.810337,,,,,,,,,0.068411618
8.2,-38.24950285,-301.6713954,4.324627455,,,,9255.29414,,,,,,,,,0.06875894
8.22,-38.1193177,-301.6619098,3.292631728,,,,8326.434138,,,,,,,,,0.068369179
8.24,-38.05102845,-301.7974315,2.610796094,,,,12990.22485,,,,,,,,,0.068961858
8.26,-38.04005482,-301.5967738,2.723664735,,,,8616.392714,,,,,,,,,0.068331137
8.28,-38.1069643,-301.6150773,3.240637153,,,,12052.05805,,,,,,,,,0.068721582
8.3,-38.09314346,-301.7308131,3.014334607,,,,14478.79522,,,,,,,,,0.068441718
8.32,-38.00981351,-301.7256318,2.352876274,,,,15442.18303,,,,,,,,,0.068528462
8.34,-38.15020634,-301.7530351,3.448615552,,,,14106.22795,,,,,,,,,0.068345701
8.36,-37.97900482,-301.6029317,2.22910691,,,,13451.4226,,,,,,,,,0.068668738
8.38,-38.01899732,-301.1444088,3.00756978,,,,13183.80968,,,,,,,,,0.068565393
8.4,-37.89733832,-300.7852796,2.393426964,,,,12410.02193,,,,,,,,,0.068861902
8.42,-37.79619525,-300.3229273,2.046634693,505.9911211,0.061909091,37.51139394,10835.95328,,,,,,,,,0.068676923
8.44,-37.98058538,-299.7027148,4.141968236,505.8946377,0.064,36.00333333,10569.25827,,,,,,,,,0.068455306
8.46,-37.76644566,-299.524616,2.606949283,503.7012483,0.0597,38.1945,21476.38715,,,,,,,,,0.068134571
8.48,-37.60171468,-298.3783943,2.435323103,505.7442844,0.064175,37.3941,9016.461386,,,,,,,,,0.06896862
8.5,-37.60021396,-297.4444774,3.357234328,508.5302426,0.072275,37.980325,10144.69984,,,,,,,,,0.068775657
8.52,-37.40061847,-296.7519704,2.45297737,512.7224464,0.062775,38.560925,7534.82339,,,,,,,,,0.06836464
8.54,-37.28245324,-294.3672828,3.892343103,516.2247939,0.0675,36.874825,5816.954673,,,,,,,,,0.068344019
8.56,-36.93487391,-292.5767682,2.902223046,522.380435,0.0658,37.8011,5195.028887,,,,,,,,,0.068216889
8.58,-36.93437056,-291.8005748,3.674389674,529.9953875,0.058475,39.42085,5591.627918,,,,,,,,,0.068924611
8.6,-36.82806194,-291.2162835,3.408212035,537.9509886,0.07016129,39.55229032,6732.106565,,,,,,,,,0.068466107
8.62,-36.8254986,-290.9721283,3.631860507,,,,13757.8447,,,,,,,,,0.068136009
8.64,-36.813381,-290.5763269,3.930721127,,,,11831.10214,,,,,,,,,0.066908769
8.66,-36.81670868,-290.6087968,3.92487263,,,,10865.14098,,,,,,,,,0.06110472
8.68,-36.68468589,-290.3404647,3.137022463,,,,10287.87745,,,,,,,,,0.066554454
8.7,-36.63505656,-290.7489054,2.331547119,,,,7759.887617,,,,,,,,,0.06701662
8.72,-36.60941386,-291.496553,1.378757858,,,,10330.87001,,,,,,,,,0.069192542
8.74,-36.76242495,-291.8493834,2.250016193,,,,12272.68607,,,,,,,,,0.068363898
8.76,-36.97226136,-292.386827,3.391263874,,,,12483.18226,,,,,,,,,0.069242333
8.78,-36.84482462,-292.6300205,2.128576426,,,,11784.44162,,,,,,,,,0.068809502
8.8,-36.81931863,-293.0578372,1.496711773,,,,15073.00679,,,,,,,,,0.068848833
8.82,-36.99986152,-293.1899725,2.808919648,,,,13397.83694,,,,,,,,,0.06865525
8.84,-36.99663638,-293.23121,2.741881001,,,,13175.39946,,,,,,,,,0.069077333
8.86,-36.95327402,-292.9021494,2.724042699,,,,15516.22297,,,,,,,,,0.069177
8.88,-36.95307827,-292.7720599,2.852566268,,,,17269.6674,,,,,,,,,0.068760694
8.9,-36.8530273,-292.4131547,2.411063732,,,,17932.02165,,,,,,,,,0.068411084
8.92,-37.09355852,-292.1695041,4.578964124,,,,13059.9244,,,,,,,,,0.069261037
8.94,-36.89650773,-291.9976075,3.174454305,,,,10992.50956,,,,,,,,,0.068764204
8.96,-36.92026444,-292.1477301,3.214385439,,,,11304.31007,,,,,,,,,0.068676435
8.98,-36.81403349,-291.7302945,2.7819734,,,,18182.13054,,,,,,,,,0.0682452
9,-36.84351965,-291.9325628,2.815594406,563.225994,0.096142857,73.36145714,9976.447082,,,,,,,,,0.068880713
9.02,-36.88880839,-291.4999626,3.610504548,544.4027715,0.1034,67.402925,10206.22481,,,,,,,,,0.069057435
9.04,-36.7737751,-291.4813409,2.708859877,532.1445552,0.0894,63.206875,11633.33514,,,,,,,,,0.06825936
9.06,-36.82307508,-291.5147176,3.069883086,525.6174531,0.094225,60.007725,10233.64698,,,,,,,,,0.068436926
9.08,-37.00168849,-291.4796623,4.533845536,524.3969381,0.100525,57.8408,6043.022698,,,,,,,,,0.06900913
9.1,-36.90688226,-291.6634663,3.5915918,527.8727526,0.098175,57.598375,5934.758531,,,,,,,,,0.068591404
9.12,-36.95928932,-291.5897539,4.084560688,537.0531483,0.0906,56.91155,5918.252047,,,,,,,,,0.068701111
9.14,-37.00371119,-292.0110886,4.018600948,548.8915999,0.099102564,54.59005128,8577.099051,,,,,,,,,0.068883574
9.16,-36.90491548,-292.2750719,2.964251906,555.0955445,0.096725,47.3409,7191.717638,,,,,,,,,0.068735458
9.18,-36.80346322,-292.2584161,2.169289657,557.4835087,0.079675,45.848875,7275.816639,,,,,,,,,0.068369
9.2,-37.1112409,-292.4282668,4.461660332,556.4752571,0.0826,37.3096,7062.520696,,,,,,,,,0.068282694
9.22,-37.02385437,-292.5678233,3.623011614,551.2217359,0.07615,37.4197,7085.466251,,,,,,,,,0.069039618
9.24,-37.05904201,-292.5385807,3.933755417,544.0578433,0.0812,37.342575,6485.353569,,,,,,,,,0.068314222
9.26,-36.9587549,-292.6577595,3.012279741,537.61034,0.07665,38.7294,6359.427677,,,,,,,,,0.068444148
9.28,-36.89764492,-292.6826758,2.498483547,537.2919447,0.085,40.329,6299.881452,,,,,,,,,0.068758333
9.36,-37.04206184,-292.899092,3.437402657,537.187421,0.079636364,37.96866667,6489.052459,,,,,,,,,0.069116413
9.38,-37.04970525,-292.9116814,3.485960614,537.682135,0.072676471,37.75526471,7409.173711,,,,,,,,,0.067946818
9.4,-37.18778938,-293.4137618,4.08855318,539.300867,0.0808,40.86702857,11957.1339,,,,,,,,,0.067683172
9.42,-37.1890887,-294.1270993,3.385610308,540.6475807,0.084352941,41.29797059,18044.5996,,,,,,,,,0.068726525
9.44,-37.23375999,-294.9621516,2.907928319,543.6674301,0.086542857,43.06031429,36162.44702,,,,,,,,,0.068795091
9.46,-37.21419388,-295.5966015,2.116949555,542.3956329,0.076470588,41.67432353,47630.27996,,,,,,,,,0.067480525
9.48,-37.40732976,-296.0223899,3.236248134,534.4669675,0.084911765,39.80555882,54870.9715,,,,,,,,,0.068875386
9.5,-37.34592827,-296.4384389,2.328987293,522.2288182,0.092114286,39.08557143,55987.4833,,,,,,,,,0.068465859
