depth_m,AC,DC
42.845,1.12E-08,4.16E-06
42.855,1.11E-08,4.09E-06
42.865,1.10E-08,4.07E-06
42.875,1.10E-08,4.05E-06
42.885,1.09E-08,3.89E-06
42.895,1.09E-08,3.86E-06
42.905,1.08E-08,3.80E-06
42.915,1.08E-08,3.68E-06
42.925,1.07E-08,3.64E-06
42.935,1.06E-08,3.59E-06
42.945,1.06E-08,3.57E-06
42.955,1.06E-08,3.52E-06
42.965,1.07E-08,3.52E-06
42.975,1.06E-08,3.48E-06
42.985,1.06E-08,3.40E-06
42.995,1.05E-08,3.38E-06
43.005,1.05E-08,3.35E-06
43.015,1.05E-08,3.35E-06
43.025,1.05E-08,3.47E-06
43.035,1.06E-08,3.55E-06
43.045,1.06E-08,3.65E-06
43.055,1.07E-08,3.76E-06
43.065,1.08E-08,3.80E-06
43.075,1.08E-08,3.87E-06
43.085,1.08E-08,3.90E-06
43.095,1.09E-08,3.95E-06
43.105,1.09E-08,3.95E-06
43.115,1.09E-08,3.98E-06
43.125,1.09E-08,3.99E-06
43.135,1.10E-08,4.02E-06
43.145,1.10E-08,3.99E-06
43.155,1.11E-08,4.08E-06
43.165,1.12E-08,4.19E-06
43.175,1.13E-08,4.26E-06
43.185,1.14E-08,4.33E-06
43.195,1.15E-08,4.36E-06
43.205,1.16E-08,4.19E-06
43.215,1.16E-08,4.11E-06
43.225,1.17E-08,4.05E-06
43.235,1.19E-08,4.01E-06
43.245,1.20E-08,3.97E-06
43.255,1.22E-08,3.89E-06
43.265,1.24E-08,3.95E-06
43.275,1.26E-08,4.21E-06
43.285,1.28E-08,4.34E-06
43.295,1.31E-08,4.29E-06
43.305,1.33E-08,4.38E-06
43.315,1.36E-08,4.49E-06
43.325,1.37E-08,4.59E-06
43.335,1.39E-08,4.63E-06
43.345,1.40E-08,4.73E-06
43.355,1.41E-08,4.57E-06
43.365,1.42E-08,4.63E-06
43.375,1.42E-08,4.65E-06
43.385,1.42E-08,4.68E-06
43.395,1.43E-08,4.91E-06
43.405,1.44E-08,5.17E-06
43.415,1.46E-08,5.37E-06
43.425,1.48E-08,5.39E-06
43.435,1.52E-08,5.28E-06
43.445,1.54E-08,5.03E-06
43.455,,
43.465,,
43.475,,
43.485,,
43.495,,
43.505,1.41E-08,5.56E-06
43.515,1.36E-08,6.20E-06
43.525,1.34E-08,6.28E-06
43.535,1.32E-08,6.25E-06
43.545,1.31E-08,6.16E-06
43.555,1.31E-08,6.17E-06
43.565,1.30E-08,6.18E-06
43.575,1.31E-08,6.29E-06
43.585,1.32E-08,6.35E-06
43.595,1.33E-08,6.29E-06
43.605,1.34E-08,6.16E-06
43.615,1.35E-08,6.30E-06
43.625,1.37E-08,6.66E-06
43.635,1.39E-08,6.74E-06
43.645,1.42E-08,6.84E-06
43.655,1.44E-08,6.94E-06
43.665,1.46E-08,7.12E-06
43.675,1.48E-08,7.32E-06
43.685,1.52E-08,7.44E-06
43.695,1.53E-08,7.53E-06
43.705,1.55E-08,7.54E-06
43.715,1.55E-08,7.52E-06
43.725,1.54E-08,7.54E-06
43.735,1.56E-08,7.50E-06
43.745,1.57E-08,7.62E-06
43.755,1.57E-08,7.72E-06
43.765,1.57E-08,7.76E-06
43.775,1.57E-08,7.80E-06
43.785,1.57E-08,7.78E-06
43.795,1.57E-08,7.69E-06
43.805,1.56E-08,7.57E-06
43.815,1.57E-08,7.51E-06
43.825,1.56E-08,7.46E-06
43.835,1.56E-08,7.35E-06
43.845,1.56E-08,7.31E-06
43.855,1.56E-08,7.21E-06
43.865,1.56E-08,7.18E-06
43.875,1.56E-08,7.16E-06
43.885,1.54E-08,7.17E-06
43.895,1.55E-08,7.12E-06
43.905,1.55E-08,7.07E-06
43.915,1.53E-08,7.05E-06
43.925,1.52E-08,6.94E-06
43.935,1.52E-08,6.91E-06
43.945,1.51E-08,6.84E-06
43.955,1.50E-08,6.81E-06
43.965,1.48E-08,6.77E-06
43.975,1.48E-08,6.78E-06
43.985,1.47E-08,6.85E-06
43.995,1.47E-08,6.84E-06
44.005,1.46E-08,6.82E-06
44.015,1.46E-08,6.80E-06
44.025,1.45E-08,6.66E-06
44.035,1.45E-08,6.66E-06
44.045,1.44E-08,6.62E-06
44.055,1.43E-08,6.55E-06
44.065,1.43E-08,6.50E-06
44.075,1.42E-08,6.54E-06
44.085,1.42E-08,6.55E-06
44.095,1.42E-08,6.61E-06
44.105,1.42E-08,6.60E-06
44.115,1.42E-08,6.53E-06
44.125,1.42E-08,6.58E-06
44.135,1.43E-08,6.61E-06
44.145,1.44E-08,6.58E-06
44.155,1.45E-08,6.66E-06
44.165,1.47E-08,6.76E-06
44.175,1.48E-08,6.76E-06
44.185,1.49E-08,6.78E-06
44.195,1.50E-08,6.87E-06
44.205,1.52E-08,6.86E-06
44.215,1.53E-08,6.77E-06
44.225,1.55E-08,6.61E-06
44.235,1.55E-08,6.70E-06
44.245,1.57E-08,6.51E-06
44.255,1.59E-08,6.63E-06
44.265,1.59E-08,6.68E-06
44.275,1.61E-08,6.76E-06
44.285,1.61E-08,6.71E-06
44.295,1.62E-08,6.62E-06
44.305,1.62E-08,6.59E-06
44.315,1.63E-08,6.45E-06
44.325,1.65E-08,6.34E-06
44.335,1.68E-08,5.36E-06
44.345,1.73E-08,4.48E-06
44.355,1.76E-08,4.28E-06
44.365,1.80E-08,4.05E-06
44.375,1.86E-08,4.08E-06
44.385,,
44.395,,
44.405,,
44.415,,
44.425,,
44.435,,
44.445,,
44.455,,
44.465,,
44.475,,
44.485,,
44.495,,
44.505,,
44.515,,
44.525,,
44.535,,
44.545,,
44.555,,
44.565,,
44.575,,
44.585,,
44.595,,
44.605,,
44.615,,
44.625,,
44.635,,
44.645,,
44.655,,
44.665,,
44.675,,
44.685,,
44.695,,
44.705,,
44.715,,
44.725,,
44.735,,
44.745,,
44.755,,
44.765,1.28E-08,5.49E-06
44.775,1.22E-08,4.97E-06
44.785,1.18E-08,4.84E-06
44.795,1.16E-08,4.84E-06
44.805,1.14E-08,4.74E-06
44.815,1.12E-08,4.69E-06
44.825,1.11E-08,4.64E-06
44.835,1.10E-08,4.66E-06
44.845,1.09E-08,4.61E-06
44.855,1.09E-08,4.60E-06
44.865,1.08E-08,4.55E-06
44.875,1.06E-08,4.51E-06
44.885,1.07E-08,4.52E-06
44.895,1.06E-08,4.54E-06
44.905,1.05E-08,4.49E-06
44.915,1.04E-08,4.54E-06
44.925,1.04E-08,4.53E-06
44.935,1.04E-08,4.57E-06
44.945,1.03E-08,4.54E-06
44.955,1.03E-08,4.50E-06
44.965,1.02E-08,4.47E-06
44.975,1.02E-08,4.39E-06
44.985,1.02E-08,4.28E-06
44.995,1.01E-08,4.17E-06
45.005,1.02E-08,4.17E-06
45.015,1.02E-08,4.18E-06
45.025,1.02E-08,4.18E-06
45.035,1.02E-08,4.17E-06
45.045,1.03E-08,4.25E-06
45.055,1.03E-08,4.23E-06
45.065,1.03E-08,4.24E-06
45.075,1.03E-08,4.20E-06
45.085,1.03E-08,4.20E-06
45.095,1.02E-08,4.16E-06
45.105,1.02E-08,4.14E-06
45.115,1.01E-08,4.13E-06
45.125,1.01E-08,4.24E-06
45.135,1.00E-08,4.20E-06
45.145,9.78E-09,4.13E-06
45.155,9.39E-09,4.14E-06
45.165,9.23E-09,4.14E-06
45.175,9.80E-09,4.27E-06
45.185,1.10E-08,4.59E-06
45.195,1.10E-08,4.52E-06
45.205,1.10E-08,4.37E-06
45.215,1.10E-08,4.25E-06
45.225,1.08E-08,4.12E-06
45.235,1.09E-08,3.81E-06
45.245,1.10E-08,3.87E-06
45.255,1.10E-08,3.81E-06
45.265,1.10E-08,3.87E-06
45.275,1.10E-08,3.94E-06
45.285,1.10E-08,3.76E-06
45.295,1.09E-08,3.54E-06
45.305,1.08E-08,3.09E-06
45.315,1.09E-08,2.74E-06
45.325,1.10E-08,2.50E-06
45.335,,
45.345,,
45.355,,
45.365,,
45.375,,
45.385,,
45.395,,
45.405,,
45.415,,
45.425,,
45.435,,
45.445,,
45.455,,
45.465,,
45.475,,
45.485,,
45.495,,
45.505,,
45.515,,
45.525,,
45.535,,
45.545,,
45.555,,
45.565,,
45.575,1.12E-08,
45.585,1.10E-08,6.34E-06
45.595,1.11E-08,6.27E-06
45.605,1.23E-08,6.82E-06
45.615,1.20E-08,6.73E-06
45.625,1.18E-08,6.72E-06
45.635,1.16E-08,6.70E-06
45.645,1.15E-08,6.67E-06
45.655,1.12E-08,6.52E-06
45.665,1.10E-08,6.45E-06
45.675,1.08E-08,6.34E-06
45.685,1.06E-08,6.20E-06
45.695,1.04E-08,6.17E-06
45.705,1.04E-08,6.13E-06
45.715,1.04E-08,6.18E-06
45.725,1.04E-08,6.38E-06
45.735,1.05E-08,6.47E-06
45.745,1.06E-08,6.40E-06
45.755,1.06E-08,6.58E-06
45.765,1.07E-08,6.67E-06
45.775,1.07E-08,6.72E-06
45.785,1.08E-08,6.74E-06
45.795,1.08E-08,6.73E-06
45.805,1.08E-08,6.74E-06
45.815,1.09E-08,6.70E-06
45.825,1.09E-08,6.67E-06
45.835,1.09E-08,6.64E-06
45.845,1.09E-08,6.64E-06
45.855,1.09E-08,6.66E-06
45.865,1.08E-08,6.63E-06
45.875,1.08E-08,6.52E-06
45.885,1.06E-08,6.46E-06
45.895,1.05E-08,6.34E-06
45.905,1.04E-08,6.25E-06
45.915,1.02E-08,6.04E-06
45.925,1.01E-08,5.93E-06
45.935,9.92E-09,5.85E-06
45.945,9.67E-09,5.73E-06
45.955,9.45E-09,5.73E-06
45.965,9.10E-09,5.55E-06
45.975,8.64E-09,5.30E-06
45.985,8.25E-09,4.95E-06
45.995,7.91E-09,4.74E-06
46.005,7.60E-09,4.43E-06
46.015,7.36E-09,4.19E-06
46.025,7.23E-09,3.99E-06
46.035,7.14E-09,3.90E-06
46.045,7.02E-09,3.72E-06
46.055,6.97E-09,3.62E-06
46.065,6.86E-09,3.54E-06
46.075,6.77E-09,3.39E-06
46.085,6.69E-09,3.27E-06
46.095,6.59E-09,3.16E-06
46.105,6.52E-09,3.00E-06
46.115,6.38E-09,2.89E-06
46.125,6.30E-09,2.73E-06
46.135,6.24E-09,2.60E-06
46.145,6.18E-09,2.52E-06
46.155,6.10E-09,2.50E-06
46.165,6.06E-09,2.38E-06
46.175,6.04E-09,2.26E-06
46.185,6.02E-09,2.15E-06
46.195,5.96E-09,2.09E-06
46.205,5.92E-09,2.01E-06
46.215,5.87E-09,1.88E-06
46.225,5.83E-09,1.78E-06
46.235,5.79E-09,1.65E-06
46.245,5.75E-09,1.54E-06
46.255,5.72E-09,1.48E-06
46.265,5.70E-09,1.45E-06
46.275,5.67E-09,1.40E-06
46.285,5.67E-09,1.35E-06
46.295,5.66E-09,1.30E-06
46.305,5.67E-09,1.21E-06
46.315,5.68E-09,1.15E-06
46.325,5.66E-09,1.04E-06
46.335,5.73E-09,1.03E-06
46.345,5.88E-09,1.03E-06
